City,Marital_Total_Pop,Never_Married,Married,Divorced,Widowed,Pct_Married,Pct_Divorced,Pct_Never_Married,Pct_Widowed,Ever_Married_Pop,Pct_Divorced_Ever_Married
Yozgat,349471,84931,234751,6847,22942,0.6717324184267078,0.019592469761439434,0.24302731843271688,0.0656477933791359,264540,0.0258826642473728
Zonguldak,490388,121079,321606,15870,31833,0.6558194735597119,0.03236212957902722,0.24690449195331043,0.06491390490795045,369309,0.0429721452767195
Aksaray,267823,65178,180018,8159,14468,0.6721528770867327,0.030464149830298368,0.24336222057104878,0.054020752511920185,202645,0.04026252806632288
Bayburt,55227,16635,34490,488,3614,0.6245133720824959,0.008836257627609683,0.3012113640067358,0.0654390062831586,38592,0.012645107794361525
Karaman,172969,41101,116973,4402,10493,0.6762656892275495,0.025449647046580603,0.23762061409848007,0.06066404962738988,131868,0.03338186671520005
Kırıkkale,213926,53089,141033,6169,13635,0.6592606789263578,0.028837074502398027,0.24816525340538317,0.0637369931658611,160837,0.03835560225569987
Batman,303817,122379,169515,1372,10551,0.5579510034000731,0.004515876333450728,0.40280497799662296,0.034728142269853234,181438,0.007561811748365833
Şırnak,236658,101512,126734,893,7519,0.5355153850704392,0.0037733776166451165,0.4289396513111748,0.03177158600174091,135146,0.006607668743433028
Bartın,150264,32125,102287,4285,11567,0.6807152744503008,0.02851647766597455,0.21379039557046264,0.076977852313262,118139,0.03627083350967927
Ardahan,77570,22806,48823,694,5247,0.6294056980791544,0.008946757767178033,0.2940054144643548,0.06764212968931288,54764,0.012672558615148637
Iğdır,120884,42338,71066,1961,5519,0.5878859071506568,0.01622216339631382,0.3502365904503491,0.045655339002680255,78546,0.02496626180836707
Yalova,160602,41059,101721,7552,10270,0.6333731833974671,0.04702307567776242,0.2556568411352287,0.06394689978954185,119543,0.06317392068126114
Karabük,184696,49936,117059,4293,13408,0.6337928271321523,0.023243600294538053,0.27036860570884047,0.07259496686446919,134760,0.03185663401602849
Kilis,83980,23168,54440,1376,4996,0.6482495832341033,0.01638485353655632,0.2758752083829483,0.059490354846392,60812,0.022627113069788856
Osmaniye,338030,94721,221669,5992,15648,0.6557672395941189,0.017726237316214536,0.28021477383664173,0.04629174925302488,243309,0.024627120246271204
Düzce,257073,62926,171215,6351,16581,0.666017045741871,0.02470504487052316,0.24477872044127544,0.06449918894633042,194147,0.032712326227034155
Adana,1493700,451273,925779,44483,72165,0.6197891142799759,0.029780411059784427,0.3021175604204325,0.04831291423980719,1042427,0.04267253246510307
Adıyaman,397427,138698,237783,4595,16351,0.5983061040140705,0.01156187173996734,0.3489898773862873,0.04114214685967486,258729,0.017759895489102496
Afyonkarahisar,524933,115189,362638,11129,35977,0.6908272103296992,0.021200800864110275,0.21943562321286716,0.06853636559332334,409744,0.02716086141590847
Ağrı,316402,120498,183218,1094,11592,0.5790671361116554,0.003457626690096776,0.38083830064285307,0.03663693655539472,195904,0.005584367853642601
Amasya,253210,58629,170937,4339,19305,0.6750799731448205,0.01713597409265037,0.23154298803364795,0.07624106472888116,194581,0.02229919673554972
Ankara,3589816,945324,2341032,130357,173103,0.6521314741479786,0.03631300322913486,0.26333494530081764,0.04822057732206887,2644492,0.049293777406019756
Antalya,1442387,350787,972145,57803,61652,0.6739834732287521,0.04007454310112334,0.2431989473005511,0.042743036369573495,1091600,0.05295254672041041
Artvin,131822,34589,84858,1887,10488,0.6437316988059656,0.014314757779429838,0.26239171003322664,0.07956183338137791,97233,0.019406991453518867
Aydın,768305,181635,507392,26684,52594,0.6604043966914181,0.034730998757004056,0.23641001945841822,0.06845458509315962,586670,0.04548383247822456
Balıkesir,920181,196682,624495,28731,70273,0.6786653930042025,0.03122320499988589,0.2137427310496522,0.07636867094625949,723499,0.03971118135615944
Bilecik,161094,41701,104487,3251,11655,0.6486088867369362,0.020180764025972412,0.2588612859572672,0.0723490632798242,119393,0.027229402058747163
Bingöl,175317,69351,97626,1109,7231,0.556854155615257,0.006325684331810378,0.39557487294443777,0.0412452871084949,105966,0.010465621048260763
Bitlis,198885,76263,114758,607,7257,0.5770068129823768,0.0030520149835331976,0.3834527490760993,0.0364884229579908,122622,0.004950172073526773
Bolu,217182,50533,146197,4629,15823,0.6731543129725299,0.021313921043180376,0.23267582027976536,0.07285594570452432,166649,0.027776944356101747
Burdur,201021,41538,138768,5195,15520,0.6903159371408957,0.025843071121922585,0.20663512767322817,0.07720586406395352,159483,0.03257400475285767
Bursa,1951303,473541,1314742,49459,113561,0.6737764457903257,0.025346652980085614,0.24267937885607718,0.058197522373511446,1477762,0.033468853577233684
Çanakkale,394608,89845,263538,10260,30965,0.6678475854518915,0.026000486558812798,0.22768164862344403,0.07847027936585169,304763,0.03366550401459495
Çankırı,146050,30804,100882,2861,11503,0.6907360492981856,0.019589181787059227,0.2109140705237932,0.078760698390962,115246,0.02482515662148795
Çorum,413983,88203,286783,8338,30659,0.6927410062732045,0.02014092366111652,0.21305947345663953,0.0740585966090395,325780,0.025593959113512185
Denizli,715297,156032,492213,22947,44105,0.6881239541057771,0.03208038059715056,0.21813596310343816,0.06165970219363425,559265,0.04103063842722144
Diyarbakır,950407,383125,528540,6863,31879,0.5561196413746953,0.007221116847834664,0.4031167699732851,0.033542471804184945,567282,0.012098039423073532
Edirne,326991,79574,213389,8618,25410,0.6525837102550223,0.02635546544094486,0.24335226351795616,0.07770856078607669,247417,0.03483188301531423
Elazığ,407653,131336,248164,6267,21886,0.6087628448705149,0.015373369017276949,0.3221759682867537,0.053687817825454495,276317,0.022680472066503327
Erzincan,163134,48180,101085,2968,10901,0.6196439736658207,0.018193632228719947,0.2953400272168892,0.06682236688857013,114954,0.025819023261478505
Erzurum,535076,179091,322140,4413,29432,0.6020453169269412,0.008247426533800806,0.3347019862598958,0.05500527027936218,355985,0.012396589743949886
Eskişehir,610126,161529,387716,19711,41170,0.635468739244025,0.03230644162025549,0.26474695390788133,0.06747786522783819,448597,0.0439392149301043
Gaziantep,1067786,302218,703078,19788,42702,0.6584446696248125,0.018531803189028515,0.28303236790892555,0.03999115927723345,765568,0.025847475338572144
Giresun,331610,85516,211793,7382,26919,0.6386809806700642,0.022261089834444078,0.2578812460420373,0.08117668345345436,246094,0.029996667939892887
Gümüşhane,98924,28479,62385,1340,6720,0.6306356394808136,0.013545752294690874,0.2878876713436578,0.06793093688083782,70445,0.019021932003690824
Hakkari,156293,73882,77547,398,4466,0.4961642555968597,0.002546499203419219,0.4727147089121074,0.02857453628761365,82411,0.004829452378929997
Hatay,1012191,307177,640657,20306,44051,0.6329408184818873,0.02006143109353867,0.3034773081365078,0.04352044228806619,705014,0.028802264919561883
Isparta,333816,87185,218521,7315,20795,0.6546151173101349,0.021913269585639994,0.26117681597047476,0.06229479713375033,246631,0.02965969403684046
Mersin,1218031,352097,765902,40281,59751,0.6288033719995633,0.0330705868734047,0.2890706394172234,0.049055401709808696,865934,0.046517402019091526
İstanbul,9750518,2806319,6161166,350743,432290,0.6318808908408764,0.03597172991219543,0.28781229879274106,0.04433508045418715,6944199,0.05050877718222073
İzmir,3076853,797740,1952034,146320,180759,0.6344254990407406,0.04755508306701685,0.2592714049062467,0.05874801298599576,2279113,0.06420041481049865
Kars,209485,70971,126351,1614,10549,0.6031505835740029,0.0077046089218798484,0.338787980046304,0.05035682745781321,138514,0.011652251757945046
Kastamonu,289287,62153,194171,6204,26759,0.6712054119265642,0.02144583061112321,0.21484892165911362,0.0924998358031989,227134,0.02731427263201458
Kayseri,875550,212941,599021,17702,45886,0.6841653817600365,0.0202181485923134,0.24320826908800183,0.05240820055964822,662609,0.0267156045269533
Kırklareli,273505,65690,179317,7438,21060,0.6556260397433319,0.02719511526297508,0.24017842452605986,0.07700042046763313,207815,0.035791449125424056
Kırşehir,171850,41611,113906,4674,11659,0.6628222286878092,0.027198137910968867,0.2421355833575793,0.06784405004364272,130239,0.03588786768940179
Kocaeli,1140701,301466,758826,26501,53908,0.6652277853705748,0.023232205459625267,0.26428134980156937,0.047258659368230586,839235,0.03157756766579087
Konya,1448530,347639,990148,31002,79741,0.6835536716533314,0.021402387247761525,0.23999433908859327,0.055049602010313906,1100891,0.028160826094499818
Kütahya,456400,97449,316153,9236,33562,0.6927103418054338,0.02023663453111306,0.21351665205959686,0.07353637160385626,358951,0.025730531465297492
Malatya,540316,162440,339829,8927,29120,0.6289449137171581,0.016521813161187157,0.30063888539299227,0.053894387728662486,377876,0.023624151838169134
Manisa,1037350,240106,700810,27132,69302,0.6755771918831638,0.026155106762423483,0.2314609341109558,0.06680676724345688,797244,0.03403224107048783
Kahramanmaraş,710074,191833,476045,11973,30223,0.6704160411450074,0.016861622873109,0.2701591665094061,0.04256316947247751,518241,0.023103150850666002
Mardin,448348,184731,244695,2648,16274,0.5457702498951708,0.0059061264910292895,0.4120259262894002,0.036297697324399796,263617,0.010044875709836618
Muğla,629644,144265,425717,25308,34354,0.6761233331851014,0.04019414145135981,0.22912153534378157,0.0545609900197572,485379,0.05214069829967922
Muş,239101,93910,135885,824,8482,0.5683163182086232,0.0034462423829260437,0.3927628909958553,0.035474548412595515,145191,0.005675282903210254
Nevşehir,211641,42922,148723,5782,14214,0.7027135573919987,0.02731984823356533,0.2028056945487878,0.06716089982564814,168719,0.034269999229488084
Niğde,244059,61087,163593,4657,14722,0.6703010337664254,0.019081451616207556,0.25029603497514946,0.06032147964221766,182972,0.025451981723979625
Ordu,550084,129619,373481,9810,37174,0.6789526690469092,0.017833639953170787,0.23563492121203308,0.06757876978788695,420465,0.02333131176197781
Rize,246854,71683,153783,3608,17780,0.6229714730164388,0.014615926823142424,0.29038622019493304,0.07202637996548567,175171,0.020597016629464924
Sakarya,651311,168751,427779,14903,39878,0.6567968297787079,0.02288154199760176,0.2590943497039049,0.06122727851978548,482560,0.03088320623342175
Samsun,946236,244621,622284,20111,59220,0.6576414340608474,0.021253683013539963,0.2585200732164069,0.06258480970920574,701615,0.028663868360853176
Siirt,177809,69391,101058,684,6676,0.5683514332795303,0.0038468244014644927,0.3902558363187465,0.03754590600025871,108418,0.006308915493737202
Sinop,159906,36576,105397,3862,14071,0.6591184821082385,0.024151689117356448,0.22873438144910135,0.08799544732530362,123330,0.03131435984756345
Sivas,471657,130079,303235,7896,30447,0.642914236404845,0.016740979143742167,0.2757915179887079,0.06455326646270489,341578,0.023116242849363835
Tekirdağ,611101,147383,413469,16356,33893,0.6765968309657487,0.02676480647225254,0.2411761721875762,0.05546219037442256,463718,0.0352714365196089
Tokat,470181,115839,313638,7574,33130,0.667058005321355,0.016108690057658647,0.24637107837194613,0.07046222624904026,354342,0.02137482996652951
Trabzon,590665,177296,366649,8995,37725,0.6207393361719418,0.015228598274825832,0.30016337517882385,0.06386869037440851,413369,0.021760219077869892
Tunceli,69197,27626,35997,1316,4258,0.5202104137462606,0.019018165527407257,0.3992369611399338,0.061534459586398256,41571,0.03165668374588054
Şanlıurfa,927595,360364,530912,6680,29639,0.5723532360566842,0.007201418722610622,0.38849282283755304,0.03195252238315213,567231,0.011776507278339865
Uşak,262653,53238,182704,9214,17497,0.6956097969564407,0.03508050545777128,0.20269328734109263,0.06661641024469547,209415,0.043998758446147604
Van,601639,227376,352191,1825,20247,0.5853859207930336,0.0030333804823158075,0.37792762769700766,0.033653071027642825,374263,0.004876250123576202
Yozgat,355932,87416,239213,6665,22638,0.672075003090478,0.018725486890754414,0.24559747367474685,0.06360203634402077,268516,0.02482161211994816
Zonguldak,487993,119708,321124,15831,31330,0.6580504228544262,0.03244103911326597,0.24530679743356976,0.0642017405987381,368285,0.0429857311592924
Aksaray,267337,66680,178658,7908,14091,0.6682875920654455,0.02958064166202209,0.2494230129013193,0.05270875337121311,200657,0.03941053638796553
Bayburt,54776,16461,34329,474,3512,0.6267160800350519,0.00865342485760187,0.30051482401051555,0.06411567109683072,38315,0.012371134020618556
Karaman,171291,41086,115994,3943,10268,0.6771750996841632,0.02301930632666048,0.2398608216427016,0.05994477234647471,130205,0.030283015245190278
Kırıkkale,215658,53617,142864,5806,13371,0.6624562965436015,0.02692225653581133,0.248620500978401,0.06200094594218624,162041,0.035830437975574086
Batman,292483,118454,162826,1241,9962,0.5567024408256206,0.004242981643377564,0.40499447831156,0.034060099219441815,174029,0.007130995408811175
Şırnak,238771,106809,123891,829,7242,0.5188695444589168,0.0034719459230811113,0.44732819312228034,0.03033031649572184,131962,0.00628211151695185
Bartın,150108,32516,101777,4395,11420,0.6780251552215738,0.0292789191781917,0.21661736882777732,0.07607855677245716,117592,0.03737499149602014
Ardahan,79196,24308,49037,704,5147,0.6191853123895146,0.008889337845345725,0.30693469367139753,0.0649906560937421,54888,0.012826118641597434
Iğdır,119906,43407,69331,1833,5335,0.5782112654913015,0.015286974796924258,0.36200857338248293,0.04449318632929128,76499,0.023961097530686676
Yalova,159203,41176,100980,7099,9948,0.6342845298141366,0.044590868262532744,0.25863834224229443,0.06248625968103616,118027,0.06014725444178027
Karabük,174986,41573,116111,4112,13190,0.6635445121323992,0.023499022778965175,0.23757900632050563,0.07537745876813003,133413,0.03082158410349816
Kilis,82946,23272,53426,1347,4901,0.6441058037759506,0.01623948110819087,0.28056808043787523,0.059086634677983266,59674,0.02257264470288568
Osmaniye,331419,94296,216532,5457,15134,0.6533481785896403,0.016465561720963494,0.2845220099028722,0.04566424978652401,237123,0.023013372806518138
Düzce,253764,63221,168499,5869,16175,0.6639988335618922,0.023127788023517913,0.24913305275768036,0.06374032565690957,190543,0.03080144639267777
Adana,1461922,446204,903646,41991,70081,0.6181218970642757,0.02872314665214697,0.30521737821853695,0.047937578065040405,1015718,0.04134119903359003
Adıyaman,392053,139206,232384,4424,16039,0.5927361861789094,0.011284188617355306,0.3550693401147294,0.04091028508900582,252847,0.017496747044655463
Afyonkarahisar,520671,113393,360760,11031,35487,0.6928751553284127,0.02118612329090731,0.21778243843040998,0.06815628295026994,407278,0.027084693992800987
Ağrı,312570,121489,178637,1124,11320,0.571510381674505,0.00359599449723262,0.3886777361870941,0.03621588764116838,191081,0.005882322156572343
Amasya,251509,58723,169793,4178,18815,0.6750971138209766,0.016611731588134022,0.23348269843226285,0.07480845615862652,192786,0.02167169815235546
Ankara,3508082,929700,2288128,121701,168550,0.6522447308814332,0.03469160641056851,0.26501661021606676,0.04804619732377977,2578379,0.047200586104680496
Antalya,1400342,340754,947096,52779,59713,0.6763319246298404,0.03769007856652161,0.24333627071101202,0.042641726092625946,1059588,0.049810869885276166
Artvin,131780,35006,84739,1798,10237,0.6430338442859311,0.013643952041280922,0.26563970253452723,0.07768250113826074,96774,0.018579370492074317
Aydın,755596,178099,501359,24785,51353,0.6635278640966866,0.0328019206030736,0.23570664746769437,0.06796356783254544,577497,0.04291797186825213
Balıkesir,908525,193230,618879,27329,69087,0.6811909413609972,0.030080625189180265,0.2126853966594205,0.07604303679040203,715295,0.03820661405434122
